score_read,score_math,gender,birth,lunch,ethnicity,class_type,school,degree,experience,t_ethnicity,school_id
421.0,444.0,male,1980 Q3,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
507.0,559.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,14.0,cauc,42.0
461.0,506.0,male,1980 Q3,non-free,cauc,small,suburban,master,8.0,cauc,58.0
463.0,494.0,female,1979 Q3,non-free,afam,small,suburban,bachelor,21.0,cauc,20.0
391.0,602.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,10.0,afam,30.0
436.0,473.0,female,1980 Q2,free,cauc,regular,rural,bachelor,20.0,cauc,12.0
403.0,405.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,1.0,afam,22.0
400.0,384.0,male,1980 Q2,non-free,afam,small,suburban,bachelor,11.0,cauc,61.0
474.0,473.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,19.0,cauc,73.0
398.0,459.0,male,1980 Q2,free,afam,regular,inner-city,master,6.0,cauc,33.0
443.0,489.0,female,1979 Q4,free,cauc,regular,rural,bachelor,11.0,cauc,64.0
397.0,439.0,male,1980 Q1,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
433.0,478.0,female,1980 Q1,non-free,cauc,small,rural,bachelor,8.0,cauc,8.0
478.0,439.0,female,1980 Q3,non-free,afam,small,rural,bachelor,11.0,cauc,11.0
422.0,423.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,11.0,cauc,6.0
427.0,528.0,female,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,11.0,cauc,6.0
476.0,494.0,female,1980 Q1,non-free,cauc,small,rural,other,8.0,cauc,38.0
450.0,489.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,16.0,cauc,41.0
425.0,489.0,male,1980 Q2,non-free,cauc,small,suburban,bachelor,3.0,cauc,44.0
447.0,528.0,female,1979 Q4,free,afam,small,inner-city,bachelor,6.0,cauc,31.0
421.0,434.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,13.0,cauc,79.0
419.0,500.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,20.0,cauc,64.0
465.0,576.0,female,1980 Q2,non-free,cauc,regular,rural,master,12.0,cauc,72.0
497.0,602.0,male,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,11.0
439.0,536.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
478.0,547.0,male,1980 Q1,free,cauc,regular,rural,bachelor,10.0,cauc,68.0
447.0,494.0,male,1980 Q2,non-free,cauc,regular+aide,suburban,master,14.0,cauc,36.0
460.0,547.0,male,1980 Q4,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
433.0,484.0,female,1980 Q2,free,cauc,small,rural,master,15.0,cauc,70.0
431.0,478.0,male,1980 Q3,non-free,cauc,regular,urban,master,4.0,cauc,48.0
408.0,423.0,male,1979 Q4,free,cauc,regular,rural,bachelor,8.0,cauc,5.0
414.0,454.0,male,1980 Q2,free,cauc,regular,urban,master,4.0,cauc,48.0
474.0,547.0,male,1980 Q1,non-free,cauc,small,suburban,bachelor,0.0,cauc,43.0
419.0,459.0,female,1980 Q2,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
442.0,468.0,male,1980 Q3,Unknown,cauc,small,rural,bachelor,10.0,Unknown,66.0
411.0,468.0,male,1980 Q2,free,cauc,regular,rural,bachelor,4.0,cauc,39.0
416.0,399.0,male,1980 Q2,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
468.0,559.0,male,1980 Q1,non-free,cauc,regular,rural,master,12.0,cauc,65.0
442.0,478.0,male,1980 Q3,non-free,afam,regular,inner-city,bachelor,9.0,afam,18.0
416.0,459.0,male,1980 Q2,non-free,cauc,regular,rural,master,6.0,cauc,63.0
405.0,434.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,15.0,cauc,55.0
440.0,423.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,58.0
434.0,444.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
407.0,484.0,male,1980 Q3,free,afam,regular,urban,bachelor,5.0,cauc,37.0
460.0,506.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,18.0,cauc,52.0
492.0,576.0,female,1979 Q4,non-free,cauc,small,rural,master,6.0,cauc,72.0
421.0,463.0,female,1980 Q1,non-free,afam,regular,suburban,bachelor,20.0,afam,23.0
487.0,520.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
414.0,473.0,female,1979 Q4,free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
470.0,576.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,9.0,cauc,7.0
442.0,520.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,8.0,afam,17.0
447.0,459.0,female,1979 Q4,free,afam,regular,urban,bachelor,5.0,cauc,37.0
440.0,528.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,16.0,cauc,41.0
403.0,444.0,male,1979 Q2,free,cauc,regular+aide,rural,master,9.0,cauc,3.0
408.0,439.0,male,1979 Q4,free,afam,small,inner-city,master,10.0,afam,18.0
455.0,576.0,female,1980 Q2,non-free,cauc,small,urban,bachelor,21.0,cauc,48.0
430.0,434.0,female,1979 Q4,non-free,afam,small,suburban,bachelor,13.0,cauc,24.0
408.0,454.0,female,1980 Q2,free,afam,regular+aide,suburban,master,10.0,cauc,24.0
476.0,500.0,female,1980 Q1,free,afam,regular+aide,inner-city,master,5.0,cauc,33.0
480.0,520.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,other,12.0,cauc,51.0
433.0,468.0,male,1980 Q1,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
410.0,459.0,female,1980 Q3,non-free,cauc,regular,suburban,master,22.0,cauc,61.0
422.0,463.0,male,1980 Q1,free,afam,small,inner-city,bachelor,2.0,cauc,19.0
391.0,444.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,cauc,45.0
422.0,463.0,female,1980 Q1,free,afam,regular+aide,urban,master,8.0,cauc,59.0
460.0,484.0,male,1980 Q1,free,cauc,regular,rural,master,12.0,cauc,72.0
461.0,528.0,female,1980 Q2,non-free,cauc,small,suburban,master,15.0,cauc,51.0
419.0,429.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
490.0,489.0,male,1979 Q4,free,cauc,regular+aide,rural,bachelor,10.0,cauc,68.0
485.0,576.0,male,1980 Q3,non-free,cauc,small,suburban,bachelor,5.0,cauc,58.0
433.0,484.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,1.0,cauc,76.0
405.0,429.0,male,1980 Q1,free,afam,regular,inner-city,other,8.0,cauc,16.0
448.0,500.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,3.0,cauc,58.0
419.0,459.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,12.0,cauc,74.0
391.0,399.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,12.0,cauc,45.0
408.0,489.0,female,1980 Q3,free,afam,small,inner-city,bachelor,5.0,cauc,29.0
431.0,473.0,female,1979 Q1,free,afam,regular,inner-city,master,7.0,cauc,28.0
410.0,423.0,male,1979 Q3,non-free,cauc,regular+aide,rural,master,8.0,cauc,57.0
427.0,494.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,other,12.0,cauc,51.0
413.0,449.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,10.0,afam,18.0
391.0,434.0,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,6.0,cauc,16.0
386.0,423.0,female,1980 Q4,free,afam,regular,inner-city,master,6.0,cauc,33.0
425.0,444.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,67.0
428.0,513.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,9.0,cauc,3.0
450.0,489.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,other,12.0,cauc,51.0
427.0,449.0,male,1980 Q1,free,afam,regular+aide,suburban,bachelor,0.0,cauc,44.0
388.0,449.0,female,1980 Q3,free,cauc,regular+aide,rural,master,5.0,cauc,39.0
450.0,494.0,male,1980 Q2,free,cauc,small,urban,bachelor,21.0,cauc,48.0
468.0,500.0,male,1980 Q1,free,afam,small,inner-city,bachelor,5.0,cauc,29.0
430.0,429.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,3.0,cauc,56.0
437.0,489.0,male,1980 Q3,non-free,afam,regular+aide,suburban,bachelor,5.0,afam,21.0
428.0,489.0,female,1980 Q2,free,cauc,small,rural,bachelor,5.0,cauc,79.0
456.0,463.0,female,1979 Q4,Unknown,cauc,regular,rural,bachelor,2.0,Unknown,76.0
470.0,576.0,female,1980 Q2,free,afam,small,inner-city,bachelor,9.0,afam,22.0
413.0,463.0,male,1980 Q2,free,cauc,small,rural,other,6.0,cauc,7.0
411.0,444.0,female,1980 Q3,free,cauc,regular,rural,master,13.0,cauc,38.0
437.0,559.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,10.0,afam,30.0
410.0,444.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,12.0,cauc,34.0
395.0,405.0,female,1979 Q4,free,afam,small,rural,bachelor,8.0,cauc,49.0
422.0,484.0,male,1980 Q2,non-free,cauc,regular,rural,master,8.0,cauc,78.0
416.0,449.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
400.0,423.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,3.0,cauc,75.0
411.0,459.0,female,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,2.0,cauc,71.0
437.0,468.0,male,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,5.0,afam,51.0
436.0,484.0,female,1979 Q4,non-free,afam,small,suburban,bachelor,3.0,cauc,44.0
451.0,513.0,male,1980 Q3,non-free,cauc,small,suburban,master,8.0,cauc,58.0
436.0,494.0,female,1979 Q4,free,cauc,small,rural,bachelor,12.0,cauc,34.0
397.0,439.0,male,1979 Q3,free,afam,small,rural,bachelor,3.0,cauc,56.0
428.0,559.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,12.0,cauc,12.0
403.0,439.0,female,1980 Q2,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,19.0
448.0,506.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,11.0,cauc,31.0
398.0,449.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,9.0,cauc,53.0
437.0,559.0,female,1979 Q4,free,cauc,regular,rural,master,13.0,cauc,75.0
431.0,489.0,male,1980 Q3,free,cauc,regular,rural,master,13.0,cauc,50.0
440.0,513.0,female,1979 Q4,non-free,cauc,regular,rural,master,5.0,cauc,47.0
425.0,484.0,male,1980 Q2,non-free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
497.0,547.0,male,1980 Q1,non-free,cauc,regular+aide,urban,master,8.0,cauc,59.0
425.0,494.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,11.0,cauc,6.0
405.0,429.0,male,1979 Q2,non-free,cauc,small,rural,master,13.0,cauc,8.0
467.0,489.0,female,1980 Q1,free,afam,regular+aide,rural,bachelor,10.0,cauc,68.0
472.0,547.0,female,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,11.0,cauc,6.0
408.0,429.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,1.0,cauc,73.0
402.0,423.0,female,1980 Q1,free,cauc,regular,suburban,bachelor,18.0,afam,25.0
463.0,506.0,male,1980 Q2,free,cauc,small,rural,master,12.0,cauc,80.0
393.0,434.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,13.0,Unknown,55.0
500.0,559.0,female,1979 Q4,non-free,cauc,small,rural,master,12.0,cauc,80.0
465.0,489.0,female,1979 Q4,free,cauc,regular+aide,rural,master,6.0,cauc,69.0
440.0,559.0,female,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,75.0
427.0,484.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,13.0,cauc,79.0
425.0,559.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,10.0,afam,30.0
458.0,484.0,female,1979 Q4,free,afam,small,inner-city,bachelor,14.0,afam,33.0
425.0,513.0,female,1980 Q3,non-free,cauc,regular,suburban,master,12.0,cauc,52.0
448.0,494.0,male,1980 Q2,non-free,cauc,regular+aide,rural,master,10.0,cauc,72.0
395.0,418.0,female,1980 Q2,free,cauc,regular,rural,bachelor,6.0,cauc,71.0
388.0,392.0,male,1980 Q2,free,afam,regular+aide,inner-city,master,11.0,cauc,18.0
443.0,520.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,0.0,cauc,31.0
428.0,484.0,female,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,7.0,cauc,4.0
427.0,489.0,female,1980 Q2,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,32.0
460.0,559.0,female,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,75.0
443.0,484.0,female,1980 Q3,Unknown,cauc,regular+aide,suburban,other,12.0,Unknown,51.0
427.0,489.0,female,1980 Q3,free,afam,small,suburban,bachelor,21.0,cauc,20.0
495.0,559.0,female,1979 Q4,non-free,cauc,small,suburban,master,4.0,cauc,46.0
427.0,513.0,female,1979 Q4,free,afam,regular+aide,rural,master,12.0,cauc,50.0
428.0,473.0,male,1980 Q1,non-free,cauc,regular,rural,master,8.0,afam,66.0
414.0,454.0,male,1979 Q2,non-free,cauc,small,urban,bachelor,11.0,cauc,60.0
492.0,576.0,female,1980 Q2,free,afam,small,suburban,bachelor,3.0,cauc,44.0
439.0,547.0,female,1980 Q2,free,cauc,small,rural,other,14.0,cauc,1.0
448.0,489.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,4.0,cauc,62.0
425.0,478.0,female,1980 Q1,free,cauc,regular,rural,bachelor,8.0,cauc,72.0
428.0,423.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,58.0
439.0,559.0,male,1979 Q4,free,cauc,regular,rural,bachelor,8.0,cauc,72.0
483.0,520.0,male,1980 Q1,non-free,afam,regular+aide,suburban,bachelor,1.0,afam,20.0
492.0,494.0,female,1980 Q2,non-free,cauc,regular,urban,bachelor,5.0,cauc,9.0
411.0,418.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
472.0,559.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,14.0,cauc,70.0
422.0,423.0,male,1980 Q3,free,afam,regular,urban,master,6.0,cauc,2.0
443.0,423.0,male,1979 Q4,free,cauc,regular+aide,rural,master,8.0,cauc,38.0
463.0,449.0,female,1980 Q2,free,cauc,regular,rural,master,11.0,cauc,11.0
405.0,429.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,3.0,afam,56.0
447.0,528.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
445.0,484.0,female,1980 Q2,non-free,cauc,small,suburban,master,7.0,cauc,61.0
495.0,576.0,female,1980 Q1,non-free,cauc,regular,suburban,master,15.0,cauc,41.0
439.0,468.0,female,1980 Q3,non-free,afam,regular+aide,suburban,bachelor,12.0,afam,20.0
431.0,520.0,male,1980 Q1,non-free,cauc,small,rural,master,6.0,cauc,39.0
386.0,405.0,female,1980 Q3,free,cauc,regular,rural,bachelor,1.0,cauc,76.0
408.0,449.0,male,1979 Q2,free,cauc,small,suburban,bachelor,3.0,cauc,44.0
436.0,513.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,8.0,cauc,8.0
380.0,399.0,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,11.0,cauc,45.0
451.0,473.0,female,1980 Q3,free,afam,small,inner-city,bachelor,5.0,cauc,29.0
440.0,520.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,8.0,cauc,3.0
433.0,468.0,male,1979 Q4,free,afam,regular+aide,inner-city,master,22.0,cauc,33.0
443.0,484.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,1.0,afam,22.0
465.0,494.0,female,1980 Q2,free,cauc,regular,rural,master,15.0,cauc,7.0
437.0,484.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
476.0,506.0,female,1979 Q3,non-free,other,small,suburban,master,18.0,cauc,41.0
425.0,444.0,male,1980 Q3,free,cauc,regular,rural,master,11.0,cauc,11.0
428.0,478.0,female,1979 Q4,free,afam,small,inner-city,master,12.0,cauc,15.0
419.0,454.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,10.0,afam,18.0
434.0,473.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,8.0,cauc,4.0
421.0,449.0,male,1979 Q3,free,afam,regular,rural,master,4.0,cauc,80.0
398.0,418.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
450.0,484.0,female,1980 Q2,free,afam,regular,suburban,master,13.0,cauc,54.0
430.0,473.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,15.0,cauc,55.0
434.0,454.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,10.0,cauc,66.0
428.0,468.0,male,1979 Q3,non-free,afam,regular,rural,bachelor,2.0,cauc,57.0
386.0,399.0,male,1980 Q1,free,cauc,small,inner-city,master,10.0,afam,18.0
439.0,478.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
414.0,463.0,male,1978 Q4,free,afam,regular+aide,inner-city,master,17.0,cauc,16.0
497.0,559.0,female,1980 Q1,non-free,cauc,regular,suburban,master,15.0,cauc,41.0
407.0,418.0,female,1980 Q1,non-free,afam,small,inner-city,master,8.0,cauc,28.0
408.0,449.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,15.0,cauc,66.0
410.0,429.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
416.0,454.0,female,1980 Q2,free,afam,regular+aide,urban,bachelor,5.0,cauc,60.0
461.0,489.0,female,1980 Q3,non-free,cauc,regular,urban,bachelor,3.0,cauc,10.0
393.0,412.0,female,1979 Q4,free,cauc,regular+aide,rural,master,12.0,cauc,8.0
442.0,468.0,male,1980 Q1,non-free,cauc,regular,suburban,master,13.0,cauc,54.0
425.0,463.0,female,1979 Q2,free,cauc,small,suburban,bachelor,15.0,cauc,43.0
440.0,506.0,male,1980 Q1,non-free,afam,regular+aide,suburban,bachelor,1.0,afam,20.0
450.0,520.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
391.0,439.0,male,1979 Q4,free,cauc,small,suburban,master,7.0,cauc,61.0
416.0,454.0,male,1980 Q3,non-free,cauc,regular,rural,master,13.0,cauc,55.0
428.0,473.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,10.0,cauc,68.0
407.0,439.0,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,6.0,afam,26.0
421.0,484.0,male,1980 Q2,free,cauc,small,urban,master,7.0,cauc,9.0
410.0,494.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,15.0,cauc,66.0
451.0,559.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,58.0
436.0,536.0,male,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,1.0
437.0,468.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,2.0,cauc,32.0
408.0,439.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,8.0,cauc,70.0
503.0,513.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,20.0,cauc,3.0
433.0,468.0,male,1980 Q1,free,cauc,regular+aide,rural,master,5.0,cauc,34.0
388.0,439.0,male,1980 Q3,free,afam,regular,inner-city,master,3.0,afam,53.0
447.0,500.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,13.0,cauc,79.0
408.0,484.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
405.0,418.0,male,1980 Q3,free,cauc,small,suburban,master,7.0,cauc,36.0
411.0,449.0,male,1980 Q2,non-free,afam,small,rural,bachelor,21.0,cauc,56.0
447.0,478.0,female,1979 Q4,free,cauc,regular,rural,bachelor,5.0,cauc,1.0
455.0,494.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,9.0,cauc,65.0
425.0,449.0,male,1980 Q2,free,cauc,regular,rural,master,13.0,cauc,50.0
451.0,506.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,58.0
418.0,454.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,2.0,cauc,76.0
431.0,500.0,male,1980 Q1,non-free,cauc,small,rural,other,14.0,cauc,1.0
428.0,468.0,male,1980 Q2,free,afam,regular+aide,inner-city,bachelor,1.0,afam,14.0
450.0,468.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
490.0,478.0,male,1980 Q2,free,afam,small,inner-city,master,10.0,afam,18.0
460.0,520.0,male,1980 Q2,non-free,cauc,small,suburban,master,15.0,cauc,51.0
431.0,506.0,female,1980 Q1,free,afam,regular,suburban,bachelor,4.0,cauc,20.0
442.0,520.0,male,1979 Q4,free,afam,small,inner-city,bachelor,6.0,cauc,31.0
447.0,536.0,female,1980 Q1,free,afam,regular,rural,master,6.0,cauc,63.0
445.0,494.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,11.0,cauc,49.0
442.0,494.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,9.0,cauc,65.0
474.0,547.0,female,1979 Q4,free,cauc,small,rural,bachelor,5.0,cauc,67.0
463.0,536.0,female,1980 Q1,non-free,cauc,regular+aide,urban,master,12.0,cauc,10.0
448.0,494.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
427.0,494.0,male,1979 Q2,non-free,cauc,small,rural,bachelor,12.0,cauc,74.0
463.0,536.0,female,1980 Q2,free,cauc,small,rural,master,13.0,cauc,8.0
460.0,489.0,male,1980 Q3,non-free,cauc,small,suburban,master,14.0,afam,21.0
450.0,513.0,female,1980 Q1,non-free,cauc,small,suburban,master,8.0,cauc,58.0
434.0,434.0,female,1980 Q3,free,afam,small,inner-city,bachelor,1.0,afam,32.0
419.0,506.0,male,1980 Q2,non-free,afam,regular+aide,suburban,bachelor,21.0,afam,23.0
402.0,439.0,male,1980 Q2,non-free,cauc,small,suburban,master,7.0,cauc,36.0
411.0,489.0,female,1980 Q3,free,afam,small,inner-city,bachelor,6.0,afam,19.0
439.0,494.0,female,1980 Q1,free,afam,small,inner-city,bachelor,1.0,afam,16.0
445.0,528.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,12.0,cauc,12.0
416.0,520.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,24.0,afam,22.0
403.0,392.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,32.0
398.0,463.0,female,1980 Q1,free,cauc,regular,rural,bachelor,13.0,Unknown,55.0
467.0,449.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,20.0,cauc,64.0
424.0,468.0,female,1980 Q1,non-free,afam,regular,inner-city,master,3.0,afam,53.0
407.0,429.0,male,1980 Q3,free,cauc,small,rural,bachelor,6.0,cauc,71.0
434.0,528.0,male,1979 Q1,free,cauc,small,rural,bachelor,12.0,cauc,50.0
463.0,494.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,9.0,cauc,3.0
439.0,463.0,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,19.0
410.0,468.0,female,1979 Q4,non-free,cauc,regular,rural,master,13.0,cauc,55.0
424.0,444.0,male,1979 Q3,free,afam,regular+aide,rural,bachelor,10.0,cauc,68.0
453.0,513.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,16.0,cauc,41.0
414.0,468.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
463.0,489.0,female,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,66.0
437.0,528.0,female,1980 Q2,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
414.0,484.0,male,1980 Q1,free,afam,regular+aide,suburban,bachelor,5.0,afam,21.0
416.0,454.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,12.0,cauc,50.0
427.0,444.0,female,1980 Q3,non-free,cauc,regular,rural,master,10.0,cauc,1.0
414.0,463.0,male,1980 Q2,free,afam,regular,rural,master,16.0,cauc,68.0
458.0,520.0,female,1980 Q2,non-free,cauc,small,suburban,master,8.0,cauc,58.0
418.0,473.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,22.0,cauc,33.0
443.0,506.0,female,1980 Q1,free,afam,regular+aide,suburban,bachelor,12.0,afam,20.0
456.0,547.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,58.0
416.0,454.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,20.0,cauc,71.0
405.0,468.0,male,1980 Q2,free,cauc,regular+aide,urban,bachelor,17.0,cauc,2.0
468.0,547.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,13.0,cauc,76.0
388.0,423.0,female,1980 Q1,free,cauc,regular+aide,rural,master,12.0,cauc,8.0
431.0,473.0,female,1980 Q2,non-free,cauc,regular,rural,master,12.0,cauc,65.0
407.0,484.0,female,1979 Q4,non-free,cauc,regular+aide,inner-city,bachelor,9.0,cauc,53.0
395.0,489.0,male,1979 Q2,free,afam,regular,rural,bachelor,0.0,cauc,7.0
448.0,528.0,male,1980 Q2,non-free,cauc,regular+aide,inner-city,master,11.0,cauc,18.0
